"","X","Y","Z"
"Lateral_13-Anterior_extent_of_the_nasal-premaxilla_suture",-14.9113630710686,-45.8758649194367,1.59791733925256
"Left_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-21.5100956154887,-57.7996192505307,5.17854321681466
"Left_Lateral_10-Posterior_point_of_the_external_auditory_meatus",61.2773910831325,-71.4300646994541,5.79068667532067
"Left_Lateral_11-Tip_of_the_jugular_process",75.5056823877064,-66.6921775351849,10.8264890666018
"Left_Lateral_14-Tip_of_the_postmandibular_process",23.3120039309982,-62.2826855076533,-7.45761519990751
"Left_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-17.7589585116824,-60.3539050820307,3.1372098587541
"Left_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-12.9516461995751,-61.7588473170373,4.64734830269303
"Left_Lateral_4-Posterior_end_of_molar_row",20.4951550067007,-62.6436118394707,8.84158009075236
"Left_Lateral_5-Midpoint_of_the_infraorbital_foramen",6.67098174102198,-64.3417165790883,-1.29720907546596
"Left_Lateral_6-Tip_of_the_postorbital_process",18.3077447895373,-48.5890096437385,-8.08474447567249
"Left_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",31.6175199259906,-54.046729865876,6.93025806683067
"Left_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",44.6214679672058,-71.404101126772,3.34027074666791
"Left_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",48.088805517776,-63.2158963894824,18.0084001964872
"Right_Lateral_1-Intersection_of_anterior_margin_of_I3_with_premaxilla",-22.21600635415,-49.0644371325277,13.7782425285885
"Right_Lateral_10-Posterior_point_of_the_external_auditory_meatus",60.3210951773488,-37.4946606815813,28.9256609132891
"Right_Lateral_11-Tip_of_the_jugular_process",75.1380641018131,-44.1076985386899,26.6259142068751
"Right_Lateral_14-Tip_of_the_postmandibular_process",20.5780351093652,-29.4627393181976,16.8465579221406
"Right_Lateral_2-Intersection_of_anterior_margin_of_canine_with_maxilla",-18.668918612408,-45.3549520654647,15.6599587572315
"Right_Lateral_3-Intersection_of_posterior_margin_of_canine_with_maxilla",-13.4084075169335,-46.9216550225542,17.6482735141125
"Right_Lateral_4-Posterior_end_of_molar_row",20.1980686909409,-47.4306368166638,20.3623958826622
"Right_Lateral_5-Midpoint_of_the_infraorbital_foramen",4.85366814207973,-38.2803699305409,20.520445196307
"Right_Lateral_6-Tip_of_the_postorbital_process",16.8429334511014,-31.8046300572932,3.80132187084075
"Right_Lateral_7-Posterior_point_of_the_optic_foramen_on_the_orbitosphenoid",31.6670444761164,-46.8367922482014,12.5496352925028
"Right_Lateral_8-Tip_of_the_most_anterior_of_2_ventral_squamosal_projections",43.3908010977839,-37.1980731718666,28.1382706658874
"Right_Lateral_9-Tip_of_the_hamulus_on_the_pterygoid_process",48.2056571166958,-52.7721026088434,23.7687060994004
"Ventral_1-Juncture_between_incisors_on_the_premaxilla",-22.0747446345836,-55.5598620082223,12.335723626604
"Ventral_10-Posterior_edge_of_the_jugular_foramen",72.9023061516548,-47.964429214143,22.3301338881875
"Ventral_12-Anterior_point_of_the_foramen_magnum",77.0023812587422,-56.0450467899068,19.8176088908616
"Ventral_13-Posterior_point_of_incisive_foramen",-15.8514464413038,-55.956993649627,9.76729807153286
"Ventral_14-Anterior_edge_of_P4",3.9902899947143,-66.5987179848478,9.90612216190314
"Ventral_15-Posterior_edge_of_P4",15.2664069018482,-69.7366283169401,9.59186613442941
"Ventral_16-Point_of_max_external_curvature_of_M1_at_protocone",22.1521188859149,-63.2476260918089,10.1730767327509
"Ventral_18-Tip_of_ventral_squamosal_projection",47.0778281087503,-67.2896573707267,10.7687635210783
"Ventral_19-Anterior_point_of_external_auditory_meatus",56.8147724640079,-69.3955459574194,7.58667623647214
"Ventral_2-Posterior_point_of_incisive_foramen",-16.0274511874175,-52.7838804095412,12.4023447774359
"Ventral_20-Posterior_edge_of_the_jugular_foramen",73.2169979730287,-60.228707442109,13.1373739559389
"Ventral_3-Anterior_edge_of_P4",2.72526156289739,-47.5298789716191,23.7275847699859
"Ventral_4-Posterior_edge_of_P4",13.6287930207248,-45.3865078908972,27.4470882889303
"Ventral_5-Point_of_max_external_curvature_of_M1_at_protocone",21.0907187977541,-47.4167585957485,20.9581452595077
"Ventral_6-Posterior_junction_of_left_and_right_palatine",34.1112362480229,-54.9416041014492,15.9784298853053
"Ventral_8-Tip_of_ventral_squamosal_projection",46.1309391546291,-45.8603568350596,27.4093146705521
"Ventral_9-Anterior_point_of_external_auditory_meatus",55.6952687567099,-40.196233956465,27.3865319446871
